,poleid,s_num,stype,CH,simu_rate,S_position,X_location,mac_x_v,mac_y_v,mac_z_v,corrcoef_x,corrcoef_y,corrcoef_z,total,X_point_X,X_point_Y,prediction,breakstate
0,9206D112,,,,,,,,,,,,,,,,OK,N
0,9206D113,,,,,,,,,,,,,,,,OK,N
0,9206D132,,,,,,,,,,,,,,,,OK,N
0,9206D141,,,,,,,,,,,,,,,,OK,N
0,9206D601,,,,,,,,,,,,,,,,OK,N
0,9206D605,,,,,,,,,,,,,,,,OK,N
0,9206D711,,,,,,,,,,,,,,,,OK,N
0,9206G131,,,,,,,,,,,,,,,,OK,N
0,9206G145,,,,,,,,,,,,,,,,OK,N
0,9206G232,,,,,,,,,,,,,,,,OK,N
0,9206G234,,,,,,,,,,,,,,,,OK,N
0,9206G551,,,,,,,,,,,,,,,,OK,N
0,9206G552,,,,,,,,,,,,,,,,OK,N
0,9206G652,,,,,,,,,,,,,,,,OK,N
0,9206G761,,,,,,,,,,,,,,,,OK,N
0,9206H181,,,,,,,,,,,,,,,,OK,N
0,9206P363,,,,,,,,,,,,,,,,OK,N
0,9206P451,,,,,,,,,,,,,,,,OK,N
0,9206P461,,,,,,,,,,,,,,,,OK,N
0,9206P465,,,,,,,,,,,,,,,,OK,N
0,9206P472,,,,,,,,,,,,,,,,OK,N
0,9206P473,,,,,,,,,,,,,,,,OK,N
0,9206P474,,,,,,,,,,,,,,,,OK,N
0,9206P541,,,,,,,,,,,,,,,,OK,N
0,9206P641,,,,,,,,,,,,,,,,OK,N
0,9206P671,,,,,,,,,,,,,,,,OK,N
0,9206P672,,,,,,,,,,,,,,,,OK,N
0,9206P741,,,,,,,,,,,,,,,,OK,N
0,9206P744,,,,,,,,,,,,,,,,OK,N
0,9206P771,,,,,,,,,,,,,,,,OK,N
0,9206P772,,,,,,,,,,,,,,,,OK,N
0,9206P891,,,,,,,,,,,,,,,,OK,N
0,9206P893,,,,,,,,,,,,,,,,OK,N
0,9206P984,,,,,,,,,,,,,,,,OK,N
0,9206Q081,,,,,,,,,,,,,,,,OK,N
0,9206Q181,,,,,,,,,,,,,,,,OK,N
0,9206Q182,,,,,,,,,,,,,,,,OK,N
5,9206Q382,8,IN,8,0.2,20,50,0.591,0.335,0.591,0.769,0.579,0.769,3.63,315.0,-0.5,NG,N
2,9206Q382,6,OUT,2,0.2,22,55,0.56,0.368,0.324,0.748,0.607,0.57,3.18,283.0,0.82,NG,N
4,9206Q382,6,OUT,4,0.2,22,55,0.333,0.417,0.42,0.577,0.646,0.648,3.04,309.0,0.82,NG,N
0,9206Q382,3,OUT,7,0.2,32,55,0.485,0.366,0.316,0.697,-0.605,0.562,3.03,257.0,0.82,NG,N
3,9206Q382,6,OUT,3,0.2,30,55,0.337,0.344,0.438,0.58,-0.587,0.662,2.95,296.0,0.82,NG,N
1,9206Q382,6,OUT,1,0.25,30,55,0.442,0.345,0.302,-0.665,0.587,0.549,2.89,270.0,0.82,NG,N
0,9206Q391,,,,,,,,,,,,,,,,OK,N
0,9206Q491,,,,,,,,,,,,,,,,OK,N
0,9206Q494,,,,,,,,,,,,,,,,OK,N
0,9208E112,,,,,,,,,,,,,,,,OK,N
0,9208E211,,,,,,,,,,,,,,,,OK,N
0,9208G041,,,,,,,,,,,,,,,,OK,N
0,9208G161,,,,,,,,,,,,,,,,OK,N
0,9208G261,,,,,,,,,,,,,,,,OK,N
0,9208G381,,,,,,,,,,,,,,,,OK,N
0,9208G393,,,,,,,,,,,,,,,,OK,N
0,9208X751,,,,,,,,,,,,,,,,OK,N
0,9208X811,,,,,,,,,,,,,,,,OK,N
0,9208X851,,,,,,,,,,,,,,,,OK,N
0,9208X871,,,,,,,,,,,,,,,,OK,N
0,9208X881,,,,,,,,,,,,,,,,OK,N
0,9208X951,,,,,,,,,,,,,,,,OK,N
0,9208X962,,,,,,,,,,,,,,,,OK,N
0,92092533,,,,,,,,,,,,,,,,OK,N
0,9209B312,,,,,,,,,,,,,,,,OK,N
0,9209B411,,,,,,,,,,,,,,,,OK,N
0,9209B412,,,,,,,,,,,,,,,,OK,N
0,9209B421,,,,,,,,,,,,,,,,OK,N
0,9209B511,,,,,,,,,,,,,,,,OK,N
0,9209B611,,,,,,,,,,,,,,,,OK,N
0,9308X961,,,,,,,,,,,,,,,,OK,N
0,9606X751,,,,,,,,,,,,,,,,OK,N
0,9808P052,,,,,,,,,,,,,,,,OK,N
0,9808P242,,,,,,,,,,,,,,,,OK,N
0,9808P283,,,,,,,,,,,,,,,,OK,N
0,9808P443,,,,,,,,,,,,,,,,OK,N
0,9808P551,,,,,,,,,,,,,,,,OK,N
0,9808P552,,,,,,,,,,,,,,,,OK,N
0,9906B161,,,,,,,,,,,,,,,,OK,N
0,9906B353,,,,,,,,,,,,,,,,OK,N
0,9906B401,,,,,,,,,,,,,,,,OK,N
0,9906B402,,,,,,,,,,,,,,,,OK,N
0,9906B403,,,,,,,,,,,,,,,,OK,N
0,9906B443,,,,,,,,,,,,,,,,OK,N
0,9906B511,,,,,,,,,,,,,,,,OK,N
0,9906B531,,,,,,,,,,,,,,,,OK,N
0,9906B542,,,,,,,,,,,,,,,,OK,N
0,9906B552,,,,,,,,,,,,,,,,OK,N
0,9906B562,,,,,,,,,,,,,,,,OK,N
0,9906B642,,,,,,,,,,,,,,,,OK,N
0,9906B663,,,,,,,,,,,,,,,,OK,N
0,9906B721,,,,,,,,,,,,,,,,OK,N
0,9906B722,,,,,,,,,,,,,,,,OK,N
0,9906B731,,,,,,,,,,,,,,,,OK,N
0,9906B742,,,,,,,,,,,,,,,,OK,N
0,9906B751,,,,,,,,,,,,,,,,OK,N
0,9906B773,,,,,,,,,,,,,,,,OK,N
0,9906C951,,,,,,,,,,,,,,,,OK,N
0,9906D053,,,,,,,,,,,,,,,,OK,N
0,9906D261,,,,,,,,,,,,,,,,OK,N
0,9906E002,,,,,,,,,,,,,,,,OK,N
0,9906E011,,,,,,,,,,,,,,,,OK,N
0,9906E021,,,,,,,,,,,,,,,,OK,N
0,9906E023,,,,,,,,,,,,,,,,OK,N
0,9906E031,,,,,,,,,,,,,,,,OK,N
0,9906E101,,,,,,,,,,,,,,,,OK,N
0,9906G191,,,,,,,,,,,,,,,,OK,N
0,9906G291,,,,,,,,,,,,,,,,OK,N
